country_code,cat_name,carrier_name,end_use,year,0
AT,Chemical & petrochemical,district_heat,process_heating,2006,0.09830925252182399
AT,Chemical & petrochemical,district_heat,process_heating,2007,0.1709483025806378
AT,Chemical & petrochemical,district_heat,process_heating,2008,0.25164379333946385
AT,Chemical & petrochemical,district_heat,process_heating,2009,0.4574364509381971
AT,Chemical & petrochemical,district_heat,process_heating,2010,0.6829905484977729
AT,Chemical & petrochemical,district_heat,process_heating,2011,0.7037378550146097
AT,Chemical & petrochemical,district_heat,process_heating,2012,0.733105410985472
AT,Chemical & petrochemical,district_heat,process_heating,2013,0.7586467797879605
AT,Chemical & petrochemical,district_heat,process_heating,2014,0.7442514253211284
AT,Chemical & petrochemical,district_heat,process_heating,2015,0.6167251977197353
AT,Chemical & petrochemical,district_heat,process_heating,2016,0.6598771977557276
AT,Chemical & petrochemical,district_heat,process_heating,2017,0.693809525624034
AT,Chemical & petrochemical,district_heat,space_cooling,2006,0.0007404395240730034
AT,Chemical & petrochemical,district_heat,space_cooling,2007,0.0012875378173518102
AT,Chemical & petrochemical,district_heat,space_cooling,2008,0.0018953151064901564
AT,Chemical & petrochemical,district_heat,space_cooling,2009,0.003445291474871727
AT,Chemical & petrochemical,district_heat,space_cooling,2010,0.005144105805949298
AT,Chemical & petrochemical,district_heat,space_cooling,2011,0.00530036908096218
AT,Chemical & petrochemical,district_heat,space_cooling,2012,0.005521557834589346
AT,Chemical & petrochemical,district_heat,space_cooling,2013,0.0057139287298075235
AT,Chemical & petrochemical,district_heat,space_cooling,2014,0.005605506698212645
AT,Chemical & petrochemical,district_heat,space_heating,2005,0.08029481098885445
AT,Chemical & petrochemical,district_heat,space_heating,2006,0.09460672327182684
AT,Chemical & petrochemical,district_heat,space_heating,2007,0.07084448664969593
AT,Chemical & petrochemical,district_heat,space_heating,2008,0.058326350255885936
AT,Chemical & petrochemical,district_heat,space_heating,2009,0.06425236136640972
AT,Chemical & petrochemical,district_heat,space_heating,2010,0.05875787504352289
AT,Chemical & petrochemical,district_heat,space_heating,2011,0.06028928564154782
AT,Chemical & petrochemical,district_heat,space_heating,2012,0.06280520680937793
AT,Chemical & petrochemical,district_heat,space_heating,2013,0.06499333818321745
AT,Chemical & petrochemical,district_heat,space_heating,2014,0.06376008686322143
AT,Chemical & petrochemical,district_heat,space_heating,2015,0.1266351065608501
AT,Chemical & petrochemical,district_heat,space_heating,2016,0.13549571115926154
AT,Chemical & petrochemical,district_heat,space_heating,2017,0.14246319679362246
AT,Chemical & petrochemical,district_heat,water_heating,2005,0.3211792439554178
AT,Chemical & petrochemical,district_heat,water_heating,2006,0.3449970892028068
AT,Chemical & petrochemical,district_heat,water_heating,2007,0.22524742396491582
AT,Chemical & petrochemical,district_heat,water_heating,2008,0.14773458807178816
AT,Chemical & petrochemical,district_heat,water_heating,2009,0.10145937820246374
AT,Chemical & petrochemical,district_heat,water_heating,2010,0.002782352656878422
AT,Chemical & petrochemical,district_heat,water_heating,2011,0.0018529277974440191
AT,Chemical & petrochemical,district_heat,water_heating,2012,0.001930251989056759
AT,Chemical & petrochemical,district_heat,water_heating,2013,0.0019975019059156837
AT,Chemical & petrochemical,district_heat,water_heating,2014,0.001959599223445024
AT,Chemical & petrochemical,district_heat,water_heating,2015,0.0018034736472799006
AT,Chemical & petrochemical,district_heat,water_heating,2016,0.0019296619320785045
AT,Chemical & petrochemical,district_heat,water_heating,2017,0.002028889366481407
AT,Construction,district_heat,space_cooling,2015,0.0002674702126249637
AT,Construction,district_heat,space_cooling,2016,0.0001417397184778691
AT,Construction,district_heat,space_cooling,2017,0.00014264669470966606
AT,Construction,district_heat,space_heating,2005,0.10823978633957917
AT,Construction,district_heat,space_heating,2006,0.11684095926238362
AT,Construction,district_heat,space_heating,2007,0.10346354164379844
AT,Construction,district_heat,space_heating,2008,0.08728312178281326
AT,Construction,district_heat,space_heating,2009,0.13011423864453237
AT,Construction,district_heat,space_heating,2010,0.1017192985254514
AT,Construction,district_heat,space_heating,2011,0.0976429001189128
AT,Construction,district_heat,space_heating,2012,0.10119043817828881
AT,Construction,district_heat,space_heating,2013,0.10637118313355771
AT,Construction,district_heat,space_heating,2014,0.3825955618014672
AT,Construction,district_heat,space_heating,2015,0.2652507108133784
AT,Construction,district_heat,space_heating,2016,0.14198197471475812
AT,Construction,district_heat,space_heating,2017,0.1447086556416678
AT,Construction,district_heat,water_heating,2015,0.0012008523038702012
AT,Construction,district_heat,water_heating,2016,0.0006427792976445089
AT,Construction,district_heat,water_heating,2017,0.0006551152898723827
AT,"Food, beverages & tobacco",district_heat,process_heating,2005,0.1521686446945624
AT,"Food, beverages & tobacco",district_heat,process_heating,2006,0.1612514929491321
AT,"Food, beverages & tobacco",district_heat,process_heating,2007,0.16982225304865714
AT,"Food, beverages & tobacco",district_heat,process_heating,2008,0.18210593496037916
AT,"Food, beverages & tobacco",district_heat,process_heating,2009,0.2839133718524385
AT,"Food, beverages & tobacco",district_heat,process_heating,2010,0.2939071949904293
AT,"Food, beverages & tobacco",district_heat,process_heating,2011,0.28357897871880416
AT,"Food, beverages & tobacco",district_heat,process_heating,2012,0.30662077249397984
AT,"Food, beverages & tobacco",district_heat,process_heating,2013,0.29401967209600444
AT,"Food, beverages & tobacco",district_heat,process_heating,2014,0.31391133146141564
AT,"Food, beverages & tobacco",district_heat,process_heating,2015,0.3614337096812709
AT,"Food, beverages & tobacco",district_heat,process_heating,2016,0.371818873888735
AT,"Food, beverages & tobacco",district_heat,process_heating,2017,0.41375927223913356
AT,"Food, beverages & tobacco",district_heat,space_cooling,2006,7.704775010633933e-05
AT,"Food, beverages & tobacco",district_heat,space_cooling,2007,0.0001621486747029602
AT,"Food, beverages & tobacco",district_heat,space_cooling,2008,0.0002605955900718664
AT,"Food, beverages & tobacco",district_heat,space_cooling,2009,0.000541253545769377
AT,"Food, beverages & tobacco",district_heat,space_cooling,2010,0.0006760323106113084
AT,"Food, beverages & tobacco",district_heat,space_cooling,2011,0.0006752000505975741
AT,"Food, beverages & tobacco",district_heat,space_cooling,2012,0.0007300624462054914
AT,"Food, beverages & tobacco",district_heat,space_cooling,2013,0.0007000592925214217
AT,"Food, beverages & tobacco",district_heat,space_cooling,2014,0.0007474212293688086
AT,"Food, beverages & tobacco",district_heat,space_heating,2005,0.0188233789799383
AT,"Food, beverages & tobacco",district_heat,space_heating,2006,0.02052439610413818
AT,"Food, beverages & tobacco",district_heat,space_heating,2007,0.02222242489472201
AT,"Food, beverages & tobacco",district_heat,space_heating,2008,0.024479771266178164
AT,"Food, beverages & tobacco",district_heat,space_heating,2009,0.03917692078299993
AT,"Food, beverages & tobacco",district_heat,space_heating,2010,0.04142331187795686
AT,"Food, beverages & tobacco",district_heat,space_heating,2011,0.040139465872357054
AT,"Food, beverages & tobacco",district_heat,space_heating,2012,0.04340093927432601
AT,"Food, beverages & tobacco",district_heat,space_heating,2013,0.041617304106052945
AT,"Food, beverages & tobacco",district_heat,space_heating,2014,0.0444328886253556
AT,"Food, beverages & tobacco",district_heat,space_heating,2015,0.00656613124138461
AT,"Food, beverages & tobacco",district_heat,space_heating,2016,0.006754797514958463
AT,"Food, beverages & tobacco",district_heat,space_heating,2017,0.007516724674789559
AT,"Food, beverages & tobacco",district_heat,water_heating,2005,0.005046656913141471
AT,"Food, beverages & tobacco",district_heat,water_heating,2006,0.004535494330230172
AT,"Food, beverages & tobacco",district_heat,water_heating,2007,0.003922435453069948
AT,"Food, beverages & tobacco",district_heat,water_heating,2008,0.003291794613997451
AT,"Food, beverages & tobacco",district_heat,water_heating,2009,0.003708959774444509
AT,"Food, beverages & tobacco",district_heat,water_heating,2010,0.002619291587685999
AT,"Food, beverages & tobacco",district_heat,water_heating,2011,0.002285532773634467
AT,"Food, beverages & tobacco",district_heat,water_heating,2012,0.002471240385388753
AT,"Food, beverages & tobacco",district_heat,water_heating,2013,0.0023696805727577135
AT,"Food, beverages & tobacco",district_heat,water_heating,2014,0.0025299993651232188
AT,"Food, beverages & tobacco",district_heat,water_heating,2015,0.00017126351959162483
AT,"Food, beverages & tobacco",district_heat,water_heating,2016,0.0001761844766746698
AT,"Food, beverages & tobacco",district_heat,water_heating,2017,0.00019605772048720242
AT,Machinery,district_heat,process_heating,2005,0.004348837969248715
AT,Machinery,district_heat,process_heating,2006,0.00456879689008916
AT,Machinery,district_heat,process_heating,2007,0.004637548772238389
AT,Machinery,district_heat,process_heating,2008,0.0047994788965979645
AT,Machinery,district_heat,process_heating,2009,0.0050742052279734015
AT,Machinery,district_heat,process_heating,2010,0.005742739971640561
AT,Machinery,district_heat,process_heating,2011,0.005448030751227704
AT,Machinery,district_heat,process_heating,2012,0.006665265293082791
AT,Machinery,district_heat,process_heating,2013,0.0065133431204824925
AT,Machinery,district_heat,process_heating,2014,0.0048728151017558285
AT,Machinery,district_heat,process_heating,2015,0.011132415310189504
AT,Machinery,district_heat,process_heating,2016,0.01016451846044024
AT,Machinery,district_heat,process_heating,2017,0.010345249679674512
AT,Machinery,district_heat,space_heating,2005,0.23476076665611637
AT,Machinery,district_heat,space_heating,2006,0.2578015734670641
AT,Machinery,district_heat,space_heating,2007,0.27403170146894185
AT,Machinery,district_heat,space_heating,2008,0.2975812239145806
AT,Machinery,district_heat,space_heating,2009,0.33085142609468604
AT,Machinery,district_heat,space_heating,2010,0.3897126010437108
AT,Machinery,district_heat,space_heating,2011,0.37446317276373725
AT,Machinery,district_heat,space_heating,2012,0.4581281750994896
AT,Machinery,district_heat,space_heating,2013,0.44768600594862645
AT,Machinery,district_heat,space_heating,2014,0.3349264871124316
AT,Machinery,district_heat,space_heating,2015,0.3282257647435197
AT,Machinery,district_heat,space_heating,2016,0.29968849993172136
AT,Machinery,district_heat,space_heating,2017,0.3050171407516432
AT,Machinery,district_heat,water_heating,2005,0.001898457516429636
AT,Machinery,district_heat,water_heating,2006,0.001686002315263127
AT,Machinery,district_heat,water_heating,2007,0.0013701950399947265
AT,Machinery,district_heat,water_heating,2008,0.0010318209945546371
AT,Machinery,district_heat,water_heating,2009,0.0006423653608135443
AT,Machinery,district_heat,water_heating,2010,0.00030514937162736885
AT,Machinery,district_heat,water_heating,2011,0.00015827260436056636
AT,Machinery,district_heat,water_heating,2012,0.00019363490104914983
AT,Machinery,district_heat,water_heating,2013,0.00018922135807104777
AT,Machinery,district_heat,water_heating,2014,0.00014156181766520465
AT,Machinery,district_heat,water_heating,2015,0.0024735372207851814
AT,Machinery,district_heat,water_heating,2016,0.0022584779711051785
AT,Machinery,district_heat,water_heating,2017,0.0022986350605846448
AT,Metals,district_heat,process_heating,2006,0.003549927460457889
AT,Metals,district_heat,process_heating,2007,0.0027976891431398337
AT,Metals,district_heat,process_heating,2008,0.0021773914608343254
AT,Metals,district_heat,process_heating,2009,0.0016299886387162997
AT,Metals,district_heat,space_heating,2005,0.08448653595961894
AT,Metals,district_heat,space_heating,2006,0.0793228081580571
AT,Metals,district_heat,space_heating,2007,0.06100492523088129
AT,Metals,district_heat,space_heating,2008,0.07213568750882156
AT,Metals,district_heat,space_heating,2009,0.10808571353824833
AT,Metals,district_heat,space_heating,2010,0.11339714087637029
AT,Metals,district_heat,space_heating,2011,0.11885423474143139
AT,Metals,district_heat,space_heating,2012,0.1175632908269208
AT,Metals,district_heat,space_heating,2013,0.15038140921810456
AT,Metals,district_heat,space_heating,2014,0.1298885111256975
AT,Metals,district_heat,space_heating,2015,0.15084617489915522
AT,Metals,district_heat,space_heating,2016,0.15614571306422886
AT,Metals,district_heat,space_heating,2017,0.11712872485359113
AT,Metals,district_heat,water_heating,2005,0.013306066147517023
AT,Metals,district_heat,water_heating,2006,0.009652055214646476
AT,Metals,district_heat,water_heating,2007,0.00413239838005848
AT,Metals,district_heat,water_heating,2008,0.0030633506729482525
AT,Metals,district_heat,water_heating,2009,0.002135187576451298
AT,Mining & quarrying,district_heat,space_heating,2005,0.0036610029288000005
AT,Mining & quarrying,district_heat,space_heating,2006,0.0037840030272000003
AT,Mining & quarrying,district_heat,space_heating,2007,0.004353740920489951
AT,Mining & quarrying,district_heat,space_heating,2008,0.005815479527379901
AT,Mining & quarrying,district_heat,space_heating,2009,0.004252159777749769
AT,Mining & quarrying,district_heat,space_heating,2010,0.003371840574519639
AT,Mining & quarrying,district_heat,space_heating,2011,0.00397387036830865
AT,Mining & quarrying,district_heat,space_heating,2012,0.0042385778302197466
AT,Mining & quarrying,district_heat,space_heating,2013,0.003815212808363953
AT,Mining & quarrying,district_heat,space_heating,2014,0.0018337813540049961
AT,Mining & quarrying,district_heat,space_heating,2015,0.0008998894408008824
AT,Mining & quarrying,district_heat,space_heating,2016,0.0009155376504405579
AT,Mining & quarrying,district_heat,space_heating,2017,0.0005788966874942981
AT,Non-metallic minerals,district_heat,process_heating,2005,0.0009584082682710694
AT,Non-metallic minerals,district_heat,process_heating,2006,0.0009784055803948213
AT,Non-metallic minerals,district_heat,process_heating,2007,0.0009347731270438234
AT,Non-metallic minerals,district_heat,process_heating,2008,0.0005164662169955707
AT,Non-metallic minerals,district_heat,process_heating,2009,0.0008114612504533922
AT,Non-metallic minerals,district_heat,process_heating,2010,0.0006691522581030027
AT,Non-metallic minerals,district_heat,process_heating,2011,0.0005876584648066486
AT,Non-metallic minerals,district_heat,process_heating,2012,0.0006162565124206747
AT,Non-metallic minerals,district_heat,process_heating,2013,0.0007537520454424834
AT,Non-metallic minerals,district_heat,process_heating,2014,0.0012609184288170988
AT,Non-metallic minerals,district_heat,space_heating,2005,0.005846850662091246
AT,Non-metallic minerals,district_heat,space_heating,2006,0.006415974189055215
AT,Non-metallic minerals,district_heat,space_heating,2007,0.006615792977205972
AT,Non-metallic minerals,district_heat,space_heating,2008,0.003963392805869515
AT,Non-metallic minerals,district_heat,space_heating,2009,0.006788548623719987
AT,Non-metallic minerals,district_heat,space_heating,2010,0.00593706786474367
AT,Non-metallic minerals,district_heat,space_heating,2011,0.00539322281909416
AT,Non-metallic minerals,district_heat,space_heating,2012,0.005655680780984901
AT,Non-metallic minerals,district_heat,space_heating,2013,0.0069175430540886085
AT,Non-metallic minerals,district_heat,space_heating,2014,0.011572051541059582
AT,Non-metallic minerals,district_heat,space_heating,2015,0.013128835313252298
AT,Non-metallic minerals,district_heat,space_heating,2016,0.01391854857559573
AT,Non-metallic minerals,district_heat,space_heating,2017,0.021709945344535898
AT,Non-metallic minerals,district_heat,water_heating,2005,5.49025907104224e-07
AT,Non-metallic minerals,district_heat,water_heating,2006,4.772356906031562e-07
AT,Non-metallic minerals,district_heat,water_heating,2007,3.654811087627842e-07
AT,Non-metallic minerals,district_heat,water_heating,2008,1.4456111881734717e-07
AT,Non-metallic minerals,district_heat,water_heating,2009,1.226208457253724e-07
AT,Non-metallic minerals,district_heat,water_heating,2010,3.7992067924165175e-08
AT,Not elsewhere specified (industry),district_heat,process_heating,2006,0.0020100796198200435
AT,Not elsewhere specified (industry),district_heat,process_heating,2007,0.00391439990002794
AT,Not elsewhere specified (industry),district_heat,process_heating,2008,0.006301197295606231
AT,Not elsewhere specified (industry),district_heat,process_heating,2009,0.008840935163861505
AT,Not elsewhere specified (industry),district_heat,process_heating,2010,0.009390585787724318
AT,Not elsewhere specified (industry),district_heat,process_heating,2011,0.009833802136317616
AT,Not elsewhere specified (industry),district_heat,process_heating,2012,0.012574873323508538
AT,Not elsewhere specified (industry),district_heat,process_heating,2013,0.013105958027646254
AT,Not elsewhere specified (industry),district_heat,process_heating,2014,0.012415677675441073
AT,Not elsewhere specified (industry),district_heat,process_heating,2015,0.07763679122195358
AT,Not elsewhere specified (industry),district_heat,process_heating,2016,0.06733843945308866
AT,Not elsewhere specified (industry),district_heat,process_heating,2017,0.07360833656460253
AT,Not elsewhere specified (industry),district_heat,space_cooling,2006,0.0012047028026410877
AT,Not elsewhere specified (industry),district_heat,space_cooling,2007,0.0023460207657026687
AT,Not elsewhere specified (industry),district_heat,space_cooling,2008,0.0037765021667871385
AT,Not elsewhere specified (industry),district_heat,space_cooling,2009,0.005298645517143947
AT,Not elsewhere specified (industry),district_heat,space_cooling,2010,0.005628068114996278
AT,Not elsewhere specified (industry),district_heat,space_cooling,2011,0.00589370136258599
AT,Not elsewhere specified (industry),district_heat,space_cooling,2012,0.0075365099894108235
AT,Not elsewhere specified (industry),district_heat,space_cooling,2013,0.007854805456432206
AT,Not elsewhere specified (industry),district_heat,space_cooling,2014,0.007441099119958873
AT,Not elsewhere specified (industry),district_heat,space_heating,2005,0.08048608605840112
AT,Not elsewhere specified (industry),district_heat,space_heating,2006,0.09879243074818318
AT,Not elsewhere specified (industry),district_heat,space_heating,2007,0.0965267200462384
AT,Not elsewhere specified (industry),district_heat,space_heating,2008,0.10394675650356619
AT,Not elsewhere specified (industry),district_heat,space_heating,2009,0.10975870103482074
AT,Not elsewhere specified (industry),district_heat,space_heating,2010,0.10734148622663281
AT,Not elsewhere specified (industry),district_heat,space_heating,2011,0.09800285445027504
AT,Not elsewhere specified (industry),district_heat,space_heating,2012,0.12532014199665106
AT,Not elsewhere specified (industry),district_heat,space_heating,2013,0.13061288800102674
AT,Not elsewhere specified (industry),district_heat,space_heating,2014,0.12373361140655288
AT,Not elsewhere specified (industry),district_heat,space_heating,2015,0.059174056391904484
AT,Not elsewhere specified (industry),district_heat,space_heating,2016,0.05132474630678906
AT,Not elsewhere specified (industry),district_heat,space_heating,2017,0.05610360487897651
AT,Not elsewhere specified (industry),district_heat,water_heating,2005,0.014948507306097808
AT,Not elsewhere specified (industry),district_heat,water_heating,2006,0.014727907161850814
AT,Not elsewhere specified (industry),district_heat,water_heating,2007,0.010876999472827914
AT,Not elsewhere specified (industry),district_heat,water_heating,2008,0.007955956704869458
AT,Not elsewhere specified (industry),district_heat,water_heating,2009,0.00446076686236227
AT,Not elsewhere specified (industry),district_heat,water_heating,2010,0.003021780392441612
AT,Not elsewhere specified (industry),district_heat,water_heating,2011,0.000489005740679469
AT,Not elsewhere specified (industry),district_heat,water_heating,2012,0.0006253110606036854
AT,Not elsewhere specified (industry),district_heat,water_heating,2013,0.0006517203238290961
AT,Not elsewhere specified (industry),district_heat,water_heating,2014,0.0006173947343799506
AT,Not elsewhere specified (industry),district_heat,water_heating,2015,0.0001787069133353301
AT,Not elsewhere specified (industry),district_heat,water_heating,2016,0.0001550018293398587
AT,Not elsewhere specified (industry),district_heat,water_heating,2017,0.0001694340842294954
AT,"Paper, pulp & printing",district_heat,process_heating,2015,0.18496486393680225
AT,"Paper, pulp & printing",district_heat,process_heating,2016,0.23739048304308688
AT,"Paper, pulp & printing",district_heat,process_heating,2017,0.22895425614864684
AT,"Paper, pulp & printing",district_heat,space_heating,2005,0.2311155319489765
AT,"Paper, pulp & printing",district_heat,space_heating,2006,0.22914140397769742
AT,"Paper, pulp & printing",district_heat,space_heating,2007,0.2172046158987254
AT,"Paper, pulp & printing",district_heat,space_heating,2008,0.22277021435538727
AT,"Paper, pulp & printing",district_heat,space_heating,2009,0.19522389736161405
AT,"Paper, pulp & printing",district_heat,space_heating,2010,0.22439561774875438
AT,"Paper, pulp & printing",district_heat,space_heating,2011,0.21995155962055798
AT,"Paper, pulp & printing",district_heat,space_heating,2012,0.2834337411037341
AT,"Paper, pulp & printing",district_heat,space_heating,2013,0.2735785407524307
AT,"Paper, pulp & printing",district_heat,space_heating,2014,0.29486278915417846
AT,"Paper, pulp & printing",district_heat,space_heating,2015,0.015821157633297396
AT,"Paper, pulp & printing",district_heat,space_heating,2016,0.02030543624843553
AT,"Paper, pulp & printing",district_heat,space_heating,2017,0.019583835006521798
AT,"Paper, pulp & printing",district_heat,water_heating,2005,0.017999897107869246
AT,"Paper, pulp & printing",district_heat,water_heating,2006,0.014203819288637159
AT,"Paper, pulp & printing",district_heat,water_heating,2007,0.010111657040541816
AT,"Paper, pulp & printing",district_heat,water_heating,2008,0.007031123067852177
AT,"Paper, pulp & printing",district_heat,water_heating,2009,0.003317687070542512
AT,"Paper, pulp & printing",district_heat,water_heating,2010,0.0007712600016989821
AT,"Paper, pulp & printing",district_heat,water_heating,2011,0.000622912918255944
AT,"Paper, pulp & printing",district_heat,water_heating,2012,0.0008026973716800934
AT,"Paper, pulp & printing",district_heat,water_heating,2013,0.0007747869916788321
AT,"Paper, pulp & printing",district_heat,water_heating,2014,0.0008350649606454869
AT,Textile & leather,district_heat,space_heating,2005,0.022078057615922343
AT,Textile & leather,district_heat,space_heating,2006,0.010126769251312744
AT,Textile & leather,district_heat,space_heating,2007,0.011554617529028316
AT,Textile & leather,district_heat,space_heating,2008,0.012072684220727787
AT,Textile & leather,district_heat,space_heating,2009,0.012464520326466834
AT,Textile & leather,district_heat,space_heating,2010,0.01135845261970667
AT,Textile & leather,district_heat,space_heating,2011,0.01082375140512544
AT,Textile & leather,district_heat,space_heating,2012,0.011629068879933356
AT,Textile & leather,district_heat,space_heating,2013,0.011956503413525135
AT,Textile & leather,district_heat,space_heating,2014,0.009098382633419971
AT,Textile & leather,district_heat,space_heating,2015,0.00724147240598309
AT,Textile & leather,district_heat,space_heating,2016,0.0048076128287700415
AT,Textile & leather,district_heat,space_heating,2017,0.005744663985010142
AT,Textile & leather,district_heat,water_heating,2006,8.173869580101129e-05
AT,Textile & leather,district_heat,water_heating,2007,0.00018804509594792554
AT,Textile & leather,district_heat,water_heating,2008,0.0002971323565301958
AT,Textile & leather,district_heat,water_heating,2009,0.00041241841980810306
AT,Textile & leather,district_heat,water_heating,2010,0.0003816069804903869
AT,Textile & leather,district_heat,water_heating,2011,0.0004513959557134665
AT,Textile & leather,district_heat,water_heating,2012,0.0004849810813898411
AT,Textile & leather,district_heat,water_heating,2013,0.0004986364785524998
AT,Textile & leather,district_heat,water_heating,2014,0.0003794408214461141
AT,Transport equipment,district_heat,process_heating,2005,0.056926196741852876
AT,Transport equipment,district_heat,process_heating,2006,0.04561359467444413
AT,Transport equipment,district_heat,process_heating,2007,0.027966733676659167
AT,Transport equipment,district_heat,process_heating,2008,0.018843655281191116
AT,Transport equipment,district_heat,process_heating,2009,0.009364136030797193
AT,Transport equipment,district_heat,process_heating,2010,0.0006402305225677656
AT,Transport equipment,district_heat,space_cooling,2006,0.0012446844532319802
AT,Transport equipment,district_heat,space_cooling,2007,0.0020350516919956188
AT,Transport equipment,district_heat,space_cooling,2008,0.00308518610938482
AT,Transport equipment,district_heat,space_cooling,2009,0.004088393253687669
AT,Transport equipment,district_heat,space_cooling,2010,0.0055223359669544034
AT,Transport equipment,district_heat,space_cooling,2011,0.0054600078142834005
AT,Transport equipment,district_heat,space_cooling,2012,0.005537705732540024
AT,Transport equipment,district_heat,space_cooling,2013,0.005343090519290857
AT,Transport equipment,district_heat,space_cooling,2014,0.00509704006755079
AT,Transport equipment,district_heat,space_heating,2005,0.20676726036195786
AT,Transport equipment,district_heat,space_heating,2006,0.2172557658782718
AT,Transport equipment,district_heat,space_heating,2007,0.18591066236337841
AT,Transport equipment,district_heat,space_heating,2008,0.19629004947129872
AT,Transport equipment,district_heat,space_heating,2009,0.20343016656488208
AT,Transport equipment,district_heat,space_heating,2010,0.23116395177012958
AT,Transport equipment,district_heat,space_heating,2011,0.22625570870325973
AT,Transport equipment,district_heat,space_heating,2012,0.2294754104723941
AT,Transport equipment,district_heat,space_heating,2013,0.2214108060835818
AT,Transport equipment,district_heat,space_heating,2014,0.21121479152463274
AT,Transport equipment,district_heat,space_heating,2015,0.2004306539645865
AT,Transport equipment,district_heat,space_heating,2016,0.19165026519979833
AT,Transport equipment,district_heat,space_heating,2017,0.24000199276106532
AT,Wood & wood products,district_heat,process_heating,2005,0.4047014687893929
AT,Wood & wood products,district_heat,process_heating,2006,0.437362704470872
AT,Wood & wood products,district_heat,process_heating,2007,0.5044727171121985
AT,Wood & wood products,district_heat,process_heating,2008,0.5319196610400171
AT,Wood & wood products,district_heat,process_heating,2009,0.5062203191846837
AT,Wood & wood products,district_heat,process_heating,2010,0.45821651973023697
AT,Wood & wood products,district_heat,process_heating,2011,0.5549704660443818
AT,Wood & wood products,district_heat,process_heating,2012,0.6469182675606917
AT,Wood & wood products,district_heat,process_heating,2013,0.6291304146288942
AT,Wood & wood products,district_heat,process_heating,2014,0.6477301826403027
AT,Wood & wood products,district_heat,process_heating,2015,0.5738724941579119
AT,Wood & wood products,district_heat,process_heating,2016,0.5665944807869329
AT,Wood & wood products,district_heat,process_heating,2017,0.6197997834274963
AT,Wood & wood products,district_heat,space_heating,2005,0.1074829221703444
AT,Wood & wood products,district_heat,space_heating,2006,0.09624269091284429
AT,Wood & wood products,district_heat,space_heating,2007,0.08963552948112996
AT,Wood & wood products,district_heat,space_heating,2008,0.07348739730400664
AT,Wood & wood products,district_heat,space_heating,2009,0.05122727842090315
AT,Wood & wood products,district_heat,space_heating,2010,0.04049390860118008
AT,Wood & wood products,district_heat,space_heating,2011,0.036939417058798496
AT,Wood & wood products,district_heat,space_heating,2012,0.043059559319694414
AT,Wood & wood products,district_heat,space_heating,2013,0.04187558114605052
AT,Wood & wood products,district_heat,space_heating,2014,0.043113601242494304
AT,Wood & wood products,district_heat,space_heating,2015,0.13015857710527484
AT,Wood & wood products,district_heat,space_heating,2016,0.12850786919687468
AT,Wood & wood products,district_heat,space_heating,2017,0.14057523007694797
AT,Chemical & petrochemical,electricity,end_use_electricity,2005,0.3907965237136879
AT,Chemical & petrochemical,electricity,end_use_electricity,2006,0.3420947591136537
AT,Chemical & petrochemical,electricity,end_use_electricity,2007,0.29396033541940114
AT,Chemical & petrochemical,electricity,end_use_electricity,2008,0.23146706144529036
AT,Chemical & petrochemical,electricity,end_use_electricity,2009,0.16812476428200446
AT,Chemical & petrochemical,electricity,end_use_electricity,2010,0.11198434114901935
AT,Chemical & petrochemical,electricity,end_use_electricity,2011,0.11056850378862881
AT,Chemical & petrochemical,electricity,end_use_electricity,2012,0.11254331330357292
AT,Chemical & petrochemical,electricity,end_use_electricity,2013,0.11623644136368273
AT,Chemical & petrochemical,electricity,end_use_electricity,2014,0.11194945676422219
AT,Chemical & petrochemical,electricity,end_use_electricity,2015,0.24454586290738226
AT,Chemical & petrochemical,electricity,end_use_electricity,2016,0.2538563566002754
AT,Chemical & petrochemical,electricity,end_use_electricity,2017,0.25777254830982627
AT,Chemical & petrochemical,electricity,mechanical,2005,1.2030329856624793
AT,Chemical & petrochemical,electricity,mechanical,2006,1.7032387686397323
AT,Chemical & petrochemical,electricity,mechanical,2007,2.2390960159336024
AT,Chemical & petrochemical,electricity,mechanical,2008,2.717824216022988
AT,Chemical & petrochemical,electricity,mechanical,2009,3.2117984717749386
AT,Chemical & petrochemical,electricity,mechanical,2010,3.917883911114521
AT,Chemical & petrochemical,electricity,mechanical,2011,3.9241136778603454
AT,Chemical & petrochemical,electricity,mechanical,2012,3.9942003370406645
AT,Chemical & petrochemical,electricity,mechanical,2013,4.125270703724236
AT,Chemical & petrochemical,electricity,mechanical,2014,3.973124167168683
AT,Chemical & petrochemical,electricity,mechanical,2015,3.161904699309501
AT,Chemical & petrochemical,electricity,mechanical,2016,3.282286591730228
AT,Chemical & petrochemical,electricity,mechanical,2017,3.332921776568809
AT,Chemical & petrochemical,electricity,other,2006,0.004200214063060088
AT,Chemical & petrochemical,electricity,other,2007,0.008804807632236795
AT,Chemical & petrochemical,electricity,other,2008,0.013328648679962425
AT,Chemical & petrochemical,electricity,other,2009,0.017969679144205
AT,Chemical & petrochemical,electricity,other,2010,0.024229661957160357
AT,Chemical & petrochemical,electricity,other,2011,0.024300978244472526
AT,Chemical & petrochemical,electricity,other,2012,0.02473500603190985
AT,Chemical & petrochemical,electricity,other,2013,0.0255466894821476
AT,Chemical & petrochemical,electricity,other,2014,0.024604486993046067
AT,Chemical & petrochemical,electricity,other,2015,6.406855949264744e-06
